session_id,cities,session_date,session_time,user_id,joining_date,country,num_cities,session_hour,coordinates,distances,avg_distance,std_distance,intent
0F9TV8MGKCMPL,Montreal QC,2015-08-04,13:46:59,10554,2015-03-09,US,1,13,"['45.4972159, -73.6103642']",[],0.0,0.0,high
II3D2U77XIM5Y,San Antonio TX,2015-08-04,14:02:04,7395,2015-03-16,US,1,14,"['29.4246002, -98.4951405']",[],0.0,0.0,high
L6BQGHXQRXHXG,Toronto ON,2015-08-04,14:10:50,5289,2015-03-27,DE,1,14,"['43.6534817, -79.3839347']",[],0.0,0.0,high
RQTWZOP2O27ZK,"Vancouver BC, Los Angeles CA",2015-08-04,14:16:45,5893,2015-03-09,US,2,14,"['49.2608724, -123.1139529', '34.0536909, -118.2427666']",[1736.1159563144781],1736.1159563144781,0.0,low
D0819K3GW55EE,"Chicago IL, Houston TX",2015-08-04,14:26:38,4300,2015-03-07,IT,2,14,"['41.8755616, -87.6244212', '29.7589382, -95.3676974']",[1514.002429684974],1514.002429684974,0.0,high
AHMU3VI95XR2K,"New York NY, Newark NJ, Jersey City NJ",2015-08-04,14:32:07,3573,2015-03-19,FR,3,14,"['40.7127281, -74.0060152', '40.735657, -74.1723667', '40.7281575, -74.0776417']","[14.28298085571759, 6.2895817337946, 8.045131086740298]",9.539231225417495,3.4300494455995065,high
IGT5869T6FQK2,"New York NY, Chicago IL",2015-08-04,14:33:57,8215,2015-03-03,UK,2,14,"['40.7127281, -74.0060152', '41.8755616, -87.6244212']",[1146.7355698523086],1146.7355698523086,0.0,high
AD0C82FQYRDMJ,"San Antonio TX, Houston TX",2015-08-04,14:35:14,4897,2015-03-30,UK,2,14,"['29.4246002, -98.4951405', '29.7589382, -95.3676974']",[305.2309057652728],305.2309057652728,0.0,high
7RTBZ4VFWXKMH,"Philadelphia PA, Toronto ON",2015-08-04,14:36:37,1153,2015-03-18,UK,2,14,"['39.9527237, -75.1635262', '43.6534817, -79.3839347']",[540.1880764367846],540.1880764367846,0.0,high
38NWK6D7C6Q5N,"Montreal QC, Toronto ON",2015-08-04,14:46:55,10331,2015-03-21,US,2,14,"['45.4972159, -73.6103642', '43.6534817, -79.3839347']",[502.10702739918554],502.10702739918554,0.0,high
IDP2RBMMFSMI3,Montreal QC,2015-08-04,14:54:31,4851,2015-03-01,DE,1,14,"['45.4972159, -73.6103642']",[],0.0,0.0,high
ACDRH4BFRQE8Z,"New York NY, Jersey City NJ",2015-08-04,15:03:36,8383,2015-03-08,US,2,15,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
P5H8PHR1Q5OPF,Montreal QC,2015-08-04,15:06:15,726,2015-04-03,DE,1,15,"['45.4972159, -73.6103642']",[],0.0,0.0,high
UQ6812GDHTC48,"San Diego CA, Santa Ana CA",2015-08-04,15:06:20,7296,2015-03-31,FR,2,15,"['32.7174209, -117.1627714', '33.7494951, -117.8732213']",[132.23857808404023],132.23857808404023,0.0,high
HZXD3G3V4JJA6,"Chicago IL, Toronto ON",2015-08-04,15:12:13,4444,2015-03-22,US,2,15,"['41.8755616, -87.6244212', '43.6534817, -79.3839347']",[702.4693684489885],702.4693684489885,0.0,high
W4Z67JS6FG7UR,"Phoenix AZ, Tucson AZ",2015-08-04,15:16:44,555,2015-03-07,UK,2,15,"['33.4484367, -112.0741417', '32.2228765, -110.9748477']",[170.48565729846467],170.48565729846467,0.0,high
51DST690YHWHB,Phoenix AZ,2015-08-04,15:31:55,9083,2015-03-27,US,1,15,"['33.4484367, -112.0741417']",[],0.0,0.0,high
WX84EXBHYGDSV,San Antonio TX,2015-08-04,15:40:16,8657,2015-04-02,US,1,15,"['29.4246002, -98.4951405']",[],0.0,0.0,high
QPPYCDQG1W32U,Los Angeles CA,2015-08-04,15:54:55,5361,2015-03-22,DE,1,15,"['34.0536909, -118.2427666']",[],0.0,0.0,high
VC801OZRV3K7H,"Toronto ON, New York NY",2015-08-04,16:14:33,4643,2015-03-28,US,2,16,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
X9FWH5VBZH0ZB,New York NY,2015-08-04,16:40:35,4066,2015-03-17,UK,1,16,"['40.7127281, -74.0060152']",[],0.0,0.0,high
H1KRX01EPZYST,"Chicago IL, Los Angeles CA",2015-08-04,17:05:38,4703,2015-03-11,UK,2,17,"['41.8755616, -87.6244212', '34.0536909, -118.2427666']",[2809.7929313533255],2809.7929313533255,0.0,low
EC85NWW61BJ82,"Vancouver BC, Houston TX",2015-08-04,17:29:21,1954,2015-03-02,DE,2,17,"['49.2608724, -123.1139529', '29.7589382, -95.3676974']",[3188.756134600529],3188.756134600529,0.0,low
7J431EGF1F48D,San Jose CA,2015-08-04,17:29:53,9226,2015-03-12,US,1,17,"['37.3361905, -121.8905833']",[],0.0,0.0,high
RYOSGBA3YL2AV,New York NY,2015-08-04,17:47:44,6083,2015-03-16,US,1,17,"['40.7127281, -74.0060152']",[],0.0,0.0,high
KVOV4FXIAHUDF,Toronto ON,2015-08-04,17:57:57,10470,2015-03-22,DE,1,17,"['43.6534817, -79.3839347']",[],0.0,0.0,high
DOA4W856FAIND,New York NY,2015-08-04,18:07:10,1265,2015-03-02,DE,1,18,"['40.7127281, -74.0060152']",[],0.0,0.0,high
2FEJZFSIE85MR,Toronto ON,2015-08-04,18:28:03,10725,2015-03-25,IT,1,18,"['43.6534817, -79.3839347']",[],0.0,0.0,high
HN6GJQ63K634P,"Houston TX, Toronto ON",2015-08-04,18:50:09,4209,2015-03-28,US,2,18,"['29.7589382, -95.3676974', '43.6534817, -79.3839347']",[2094.2172206168743],2094.2172206168743,0.0,low
3PZBNTSODUE8T,"Houston TX, Los Angeles CA, Toronto ON",2015-08-04,19:04:51,5045,2015-03-31,US,3,19,"['29.7589382, -95.3676974', '34.0536909, -118.2427666', '43.6534817, -79.3839347']","[2210.480502154958, 2094.2172206168743, 3501.3538465544902]",2602.017189775441,637.6959068021838,low
I3VHG4MEN8VKH,"Chicago IL, Madison WI",2015-08-04,19:07:58,9611,2015-03-16,US,2,19,"['41.8755616, -87.6244212', '43.074761, -89.3837613']",[196.65156165101033],196.65156165101033,0.0,high
P1MJO28HAC3B1,"Montreal QC, New York NY",2015-08-04,19:50:57,1182,2015-03-31,US,2,19,"['45.4972159, -73.6103642', '40.7127281, -74.0060152']",[532.5046492455209],532.5046492455209,0.0,high
V4R4SRWMZQGD3,"Los Angeles CA, Bakersfield CA, Fresno CA",2015-08-04,19:54:58,2288,2015-03-15,US,3,19,"['34.0536909, -118.2427666', '35.3738712, -119.0194639', '36.7295295, -119.70886126075588']","[162.82082448539336, 325.3761828684625, 162.74362611605343]",216.98021115663641,76.647533130168,high
9HMPG0QDIV3XW,"New York NY, Toronto ON",2015-08-04,20:15:23,616,2015-03-11,DE,2,20,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
MTXQG48UAPH1K,Los Angeles CA,2015-08-04,21:04:06,7652,2015-03-30,US,1,21,"['34.0536909, -118.2427666']",[],0.0,0.0,high
5HILT84J9UF4W,"Calgary AB, Seattle WA, Victoria BC, Portland OR",2015-08-04,22:06:06,1478,2015-03-21,US,4,22,"['51.0534234, -114.0625892', '47.6038321, -122.3300624', '48.4283182, -123.3649533', '45.5202471, -122.6741949']","[712.3351463828408, 730.6570946857257, 886.0134587129814, 119.85150652082788, 233.11352802942184, 327.53207768862364]",501.58380200340366,286.57945369911937,high
2XQPQABKPYDGB,Toronto ON,2015-08-04,22:21:22,8866,2015-04-02,US,1,22,"['43.6534817, -79.3839347']",[],0.0,0.0,high
ZWK3CBW9XZRW8,"Toronto ON, Saint Catharines-Niagara ON",2015-08-04,22:34:20,10748,2015-03-07,US,2,22,"['43.6534817, -79.3839347', '43.1579812, -79.2441003']",[56.20360770779935],56.20360770779935,0.0,high
UY9KTD35YW720,Philadelphia PA,2015-08-04,23:04:05,5710,2015-03-15,US,1,23,"['39.9527237, -75.1635262']",[],0.0,0.0,high
XE2FOI9WZ8RP7,"Los Angeles CA, Anaheim CA, Santa Ana CA",2015-08-05,00:46:00,7401,2015-03-17,US,3,0,"['34.0536909, -118.2427666', '33.8347516, -117.911732', '33.7494951, -117.8732213']","[39.06757347312749, 48.02850621465514, 10.106709662219263]",32.400929783333964,16.18329935470684,high
W3TPUXUE5JH94,"Dallas TX, Montreal QC",2015-08-05,01:46:58,6404,2015-03-25,unknown,2,1,"['32.7762719, -96.7968559', '45.4972159, -73.6103642']",[2437.565143524372],2437.565143524372,0.0,low
J0E1KMMUZNYHB,Edmonton AB,2015-08-05,01:53:33,2911,2015-03-25,unknown,1,1,"['53.535411, -113.507996']",[],0.0,0.0,high
86BVPG1WAW4U1,Montreal QC,2015-08-05,02:12:36,132,2015-03-13,US,1,2,"['45.4972159, -73.6103642']",[],0.0,0.0,high
QO3HS5Z4KCAPQ,"Toronto ON, New York NY",2015-08-05,02:18:54,6391,2015-03-15,unknown,2,2,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
7VO8JP0BQMEVW,"New York NY, Montreal QC",2015-08-05,04:02:42,9156,2015-03-15,unknown,2,4,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
8SHYPEBBP4MQC,Los Angeles CA,2015-08-05,04:47:27,3317,2015-03-24,unknown,1,4,"['34.0536909, -118.2427666']",[],0.0,0.0,high
ZSHFS3HDUF7KI,New York NY,2015-08-05,04:48:02,2594,2015-03-23,ES,1,4,"['40.7127281, -74.0060152']",[],0.0,0.0,high
3NJPMY7BL1M43,Indianapolis IN,2015-08-05,05:44:57,8586,2015-03-21,DE,1,5,"['39.7683331, -86.1583502']",[],0.0,0.0,high
VDUDSMWSIFS7Y,"Los Angeles CA, New York NY",2015-08-05,05:45:32,238,2015-03-23,FR,2,5,"['34.0536909, -118.2427666', '40.7127281, -74.0060152']",[3944.2753995585103],3944.2753995585103,0.0,low
K2423NRCI0SD5,Los Angeles CA,2015-08-05,05:48:21,8117,2015-03-10,unknown,1,5,"['34.0536909, -118.2427666']",[],0.0,0.0,high
T3XNXQUUT49MD,Montreal QC,2015-08-05,05:59:30,5751,2015-03-05,DE,1,5,"['45.4972159, -73.6103642']",[],0.0,0.0,high
4YD44J244MQWF,New York NY,2015-08-05,06:03:13,3133,2015-03-24,unknown,1,6,"['40.7127281, -74.0060152']",[],0.0,0.0,high
V1VVC4JOYL4IT,"Phoenix AZ, Glendale AZ",2015-08-05,06:14:28,4235,2015-03-01,unknown,2,6,"['33.4484367, -112.0741417', '33.5386858, -112.1859941']",[14.430509629071242],14.430509629071242,0.0,high
KVY2FKSKB8PX6,"New York NY, Los Angeles CA",2015-08-05,06:18:52,10070,2015-03-21,unknown,2,6,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
9IVFOBKJIZ53Z,Los Angeles CA,2015-08-05,06:29:28,6444,2015-03-09,IT,1,6,"['34.0536909, -118.2427666']",[],0.0,0.0,high
ITS150Z3IVUB5,"Toronto ON, Vancouver BC",2015-08-05,06:34:03,9321,2015-03-30,DE,2,6,"['43.6534817, -79.3839347', '49.2608724, -123.1139529']",[3367.9263341041437],3367.9263341041437,0.0,low
5W1S5CES2GWCY,"Toronto ON, Kitchener ON, London ON",2015-08-05,06:37:17,4285,2015-03-20,ES,3,6,"['43.6534817, -79.3839347', '43.453168, -80.494423', '42.9836747, -81.2496068']","[92.45141996701352, 168.64036825175424, 80.53272925305076]",113.87483915727285,39.02957152239519,high
RH82MFTV1XDLQ,"Dallas TX, Chicago IL",2015-08-05,07:04:09,9228,2015-03-27,IT,2,7,"['32.7762719, -96.7968559', '41.8755616, -87.6244212']",[1294.7628809401672],1294.7628809401672,0.0,high
UKPRYG5XWWKPZ,"Los Angeles CA, Long Beach CA",2015-08-05,07:05:52,3675,2015-03-23,ES,2,7,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
OS33ELBMDXQ0V,"Columbus OH, Lexington KY, Indianapolis IN",2015-08-05,07:16:00,10646,2015-03-24,DE,3,7,"['39.9622601, -83.0007065', '38.0464066, -84.4970393', '39.7683331, -86.1583502']","[249.0614991166832, 271.01473333320376, 239.37635902925248]",253.1508638263798,13.236033140532582,high
DFHZ86NNSHTF0,San Diego CA,2015-08-05,07:19:20,10906,2015-03-27,unknown,1,7,"['32.7174209, -117.1627714']",[],0.0,0.0,high
OUE7PL7N1VBOP,"San Antonio TX, Toronto ON",2015-08-05,07:31:48,2888,2015-04-02,ES,2,7,"['29.4246002, -98.4951405', '43.6534817, -79.3839347']",[2317.7843942659],2317.7843942659,0.0,low
IV06PAOH9QLE2,"Los Angeles CA, Long Beach CA",2015-08-05,07:50:52,10232,2015-03-21,IT,2,7,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
N3R7PQ4711TFU,New York NY,2015-08-05,07:51:04,1748,2015-03-25,IT,1,7,"['40.7127281, -74.0060152']",[],0.0,0.0,high
WX2H5BGBY8OGE,New York NY,2015-08-05,08:00:37,7567,2015-03-29,DE,1,8,"['40.7127281, -74.0060152']",[],0.0,0.0,high
ZKR35I00Y38Q7,Philadelphia PA,2015-08-05,08:13:24,2749,2015-03-18,IT,1,8,"['39.9527237, -75.1635262']",[],0.0,0.0,high
53EXIE0DEGB7Q,Vancouver BC,2015-08-05,08:26:25,297,2015-03-15,IT,1,8,"['49.2608724, -123.1139529']",[],0.0,0.0,high
IR87OB9Z18U2T,"Dallas TX, Fort Worth TX",2015-08-05,08:35:08,6647,2015-03-07,DE,2,8,"['32.7762719, -96.7968559', '32.753177, -97.3327459']",[50.27836316108103],50.27836316108103,0.0,high
03NA8TMKA3BQQ,Philadelphia PA,2015-08-05,08:37:02,3701,2015-03-17,DE,1,8,"['39.9527237, -75.1635262']",[],0.0,0.0,high
FJS9T8ZRZWMC9,San Diego CA,2015-08-05,08:39:34,328,2015-03-05,FR,1,8,"['32.7174209, -117.1627714']",[],0.0,0.0,high
LWKWFSM22JS5W,Los Angeles CA,2015-08-05,08:47:26,5799,2015-03-31,DE,1,8,"['34.0536909, -118.2427666']",[],0.0,0.0,high
3OCCQM9R489AR,"New York NY, Jersey City NJ",2015-08-05,08:47:49,8092,2015-03-30,UK,2,8,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
RDXBWGL6BH4U1,New York NY,2015-08-05,08:53:50,2388,2015-03-29,unknown,1,8,"['40.7127281, -74.0060152']",[],0.0,0.0,high
DTFBXCD7PAE96,"New York NY, Philadelphia PA",2015-08-05,08:56:11,7579,2015-03-05,UK,2,8,"['40.7127281, -74.0060152', '39.9527237, -75.1635262']",[129.60181091014726],129.60181091014726,0.0,high
1ES5KRTPAJJ7U,"New York NY, Newark NJ",2015-08-05,08:57:01,5215,2015-03-28,FR,2,8,"['40.7127281, -74.0060152', '40.735657, -74.1723667']",[14.28298085571759],14.28298085571759,0.0,high
S7TOTZ49EW59A,New York NY,2015-08-05,09:01:08,7656,2015-03-29,UK,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
BS009LEHGT8DU,San Antonio TX,2015-08-05,09:05:17,7665,2015-03-20,DE,1,9,"['29.4246002, -98.4951405']",[],0.0,0.0,high
I33O3PQ0OL2OB,Phoenix AZ,2015-08-05,09:16:55,8825,2015-03-06,ES,1,9,"['33.4484367, -112.0741417']",[],0.0,0.0,high
Z0ZAHXV1Z9RWT,Toronto ON,2015-08-05,10:03:14,7397,2015-03-01,IT,1,10,"['43.6534817, -79.3839347']",[],0.0,0.0,high
SS69TDQVQE10R,Indianapolis IN,2015-08-05,10:08:27,6094,2015-03-08,DE,1,10,"['39.7683331, -86.1583502']",[],0.0,0.0,high
67PVBS5VS7I4O,Montreal QC,2015-08-05,10:14:50,7579,2015-03-05,UK,1,10,"['45.4972159, -73.6103642']",[],0.0,0.0,high
UYINAY35GINK1,Detroit MI,2015-08-05,10:34:06,10920,2015-03-26,IT,1,10,"['42.3315509, -83.0466403']",[],0.0,0.0,high
9O0KLGSGC21J7,Los Angeles CA,2015-08-05,10:39:29,6012,2015-03-23,US,1,10,"['34.0536909, -118.2427666']",[],0.0,0.0,high
5EA1UAJFN7N50,New York NY,2015-08-05,10:39:31,7700,2015-03-10,ES,1,10,"['40.7127281, -74.0060152']",[],0.0,0.0,high
QLUCKBTBYUSDB,"Toronto ON, New York NY",2015-08-05,10:42:05,6850,2015-03-11,unknown,2,10,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
I64UUBR09LIA2,"OTTAWA ON, Oshawa ON",2015-08-05,10:51:10,1492,2015-03-01,IT,2,10,"['45.421106, -75.690308', '43.91768, -78.862953']",[301.96998254688003],301.96998254688003,0.0,high
Q9SOX6PVSNKXF,"Indianapolis IN, Cincinnati OH",2015-08-05,10:52:35,1625,2015-03-21,DE,2,10,"['39.7683331, -86.1583502', '39.1014537, -84.5124602']",[159.87390083815544],159.87390083815544,0.0,high
2IR1OUGGE8VNW,"Chicago IL, Los Angeles CA",2015-08-05,10:55:41,4289,2015-03-02,ES,2,10,"['41.8755616, -87.6244212', '34.0536909, -118.2427666']",[2809.7929313533255],2809.7929313533255,0.0,low
X0ILRUMYFCPMJ,"Toronto ON, Saint Catharines-Niagara ON, Hamilton ON",2015-08-05,11:07:49,1217,2015-04-03,ES,3,11,"['43.6534817, -79.3839347', '43.1579812, -79.2441003', '43.2425289, -79.9470423']","[56.20360770779935, 64.51527614967324, 57.89888127684802]",59.53925504477354,3.585998479808583,high
SOIIIGV3CBLGH,"New York NY, Toronto ON",2015-08-05,11:11:53,731,2015-03-30,unknown,2,11,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
6QUUAI9R0RQA7,Houston TX,2015-08-05,11:25:33,989,2015-03-02,UK,1,11,"['29.7589382, -95.3676974']",[],0.0,0.0,high
YOHSC36UBT4UG,Houston TX,2015-08-05,11:27:51,714,2015-03-18,unknown,1,11,"['29.7589382, -95.3676974']",[],0.0,0.0,high
C0D3IMJZWV3AK,"New York NY, Montreal QC",2015-08-05,11:33:29,8371,2015-03-24,UK,2,11,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
NVCPRLNQJTCM2,Indianapolis IN,2015-08-05,11:35:57,3108,2015-02-28,FR,1,11,"['39.7683331, -86.1583502']",[],0.0,0.0,high
Y76O3WMORUSPE,"Toronto ON, Oshawa ON",2015-08-05,11:40:42,9638,2015-02-28,UK,2,11,"['43.6534817, -79.3839347', '43.91768, -78.862953']",[51.18899630231491],51.18899630231491,0.0,high
2OPTNPTJUFIN7,"San Jose CA, New York NY, Los Angeles CA",2015-08-05,11:52:11,4483,2015-03-27,IT,3,11,"['37.3361905, -121.8905833', '40.7127281, -74.0060152', '34.0536909, -118.2427666']","[4112.195517350893, 491.49140307613214, 3944.2753995585103]",2849.320773328512,1668.6459172851105,low
E0NH2GV18JI3M,Los Angeles CA,2015-08-05,11:59:04,2010,2015-03-05,DE,1,11,"['34.0536909, -118.2427666']",[],0.0,0.0,high
EMEJWDM9HF8VL,"Philadelphia PA, Newark NJ, Jersey City NJ",2015-08-05,12:00:59,1801,2015-03-03,DE,3,12,"['39.9527237, -75.1635262', '40.735657, -74.1723667', '40.7281575, -74.0776417']","[121.03515994764935, 126.20036385921033, 8.045131086740298]",85.09355163119999,54.52225334154205,high
VI1X9KJDV8ZDG,"Vancouver BC, Edmonton AB, Calgary AB, Victoria BC, Seattle WA",2015-08-05,12:11:31,6143,2015-03-01,FR,5,12,"['49.2608724, -123.1139529', '53.535411, -113.507996', '51.0534234, -114.0625892', '48.4283182, -123.3649533', '47.6038321, -122.3300624']","[819.3106644071983, 676.3475747106531, 94.4006525460384, 193.1728597691226, 278.75547842653754, 894.1265437741407, 907.5443919066043, 730.6570946857257, 712.3351463828408, 119.85150652082788]",542.6501913129689,314.11784301093365,high
UWBA3UNJTZ5WL,New York NY,2015-08-05,12:16:35,9921,2015-03-31,ES,1,12,"['40.7127281, -74.0060152']",[],0.0,0.0,high
JSNZW8LAK7ZDN,"Dallas TX, Montreal QC",2015-08-05,12:29:16,8056,2015-03-31,DE,2,12,"['32.7762719, -96.7968559', '45.4972159, -73.6103642']",[2437.565143524372],2437.565143524372,0.0,low
JH9WCBVVLM1DI,New York NY,2015-08-05,12:29:52,291,2015-03-08,ES,1,12,"['40.7127281, -74.0060152']",[],0.0,0.0,high
O1D6QR51IU2XW,"New York NY, Philadelphia PA, Newark NJ",2015-08-05,12:56:43,5528,2015-03-10,DE,3,12,"['40.7127281, -74.0060152', '39.9527237, -75.1635262', '40.735657, -74.1723667']","[129.60181091014726, 14.28298085571759, 121.03515994764935]",88.3066505711714,52.45934702723155,high
OE55DHADWBKE5,Detroit MI,2015-08-05,13:22:42,4940,2015-03-19,DE,1,13,"['42.3315509, -83.0466403']",[],0.0,0.0,high
SI3JIQL8XJ94Y,"New York NY, Boston MA",2015-08-05,13:28:15,6459,2015-03-23,DE,2,13,"['40.7127281, -74.0060152', '42.3602534, -71.0582912']",[306.5470647537847],306.5470647537847,0.0,high
AWSP60KDGY6AT,Dallas TX,2015-08-05,13:31:44,4395,2015-03-02,IT,1,13,"['32.7762719, -96.7968559']",[],0.0,0.0,high
LLUQOYBC2KNAT,"New York NY, Newark NJ",2015-08-05,13:31:51,9028,2015-03-11,DE,2,13,"['40.7127281, -74.0060152', '40.735657, -74.1723667']",[14.28298085571759],14.28298085571759,0.0,high
3WMMJBCR2S4KM,"Phoenix AZ, Glendale AZ",2015-08-05,13:36:24,1902,2015-03-24,FR,2,13,"['33.4484367, -112.0741417', '33.5386858, -112.1859941']",[14.430509629071242],14.430509629071242,0.0,high
4536352SU61XA,"Toronto ON, Chicago IL",2015-08-05,13:41:33,7910,2015-03-24,FR,2,13,"['43.6534817, -79.3839347', '41.8755616, -87.6244212']",[702.4693684489885],702.4693684489885,0.0,high
FYZQYDO71Z9ZU,"Chicago IL, Madison WI, Milwaukee WI, Fort Wayne IN",2015-08-05,13:41:52,8773,2015-03-22,US,4,13,"['41.8755616, -87.6244212', '43.074761, -89.3837613', '43.0349931, -87.922497', '41.0799898, -85.1386015']","[196.65156165101033, 131.10499631386125, 225.634878831619, 119.12724951189452, 415.244320619209, 316.59863029163256]",234.06027286987114,104.01925092132578,high
VEYBXLJ4F64YO,"Detroit MI, New York NY",2015-08-05,13:45:23,2963,2015-03-07,FR,2,13,"['42.3315509, -83.0466403', '40.7127281, -74.0060152']",[775.3066655539809],775.3066655539809,0.0,high
ZIUIVMTTTDMAQ,Los Angeles CA,2015-08-05,13:50:39,10650,2015-03-21,FR,1,13,"['34.0536909, -118.2427666']",[],0.0,0.0,high
KOJCOJ62JTOZF,New York NY,2015-08-05,13:52:09,10170,2015-03-16,DE,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
GXQBEYH2BGAF1,"Philadelphia PA, Houston TX",2015-08-05,14:11:04,1127,2015-03-21,FR,2,14,"['39.9527237, -75.1635262', '29.7589382, -95.3676974']",[2158.4293411609433],2158.4293411609433,0.0,low
YWC9ND57I0P3X,"Toronto ON, Oshawa ON, Hamilton ON",2015-08-05,14:15:01,10714,2015-03-09,DE,3,14,"['43.6534817, -79.3839347', '43.91768, -78.862953', '43.2425289, -79.9470423']","[51.18899630231491, 64.51527614967324, 115.29695456809675]",77.00040900669497,27.620843398840655,high
4B99I69IVHR2Z,Vancouver BC,2015-08-05,14:16:58,1515,2015-03-17,ES,1,14,"['49.2608724, -123.1139529']",[],0.0,0.0,high
VXH8Y5KEK8HN1,"Los Angeles CA, Anaheim CA, Santa Ana CA",2015-08-05,14:24:20,1319,2015-03-16,DE,3,14,"['34.0536909, -118.2427666', '33.8347516, -117.911732', '33.7494951, -117.8732213']","[39.06757347312749, 48.02850621465514, 10.106709662219263]",32.400929783333964,16.18329935470684,high
LKECEX2OY83H3,"Montreal QC, Quebec QC, OTTAWA ON, Oshawa ON",2015-08-05,14:24:49,5050,2015-03-02,UK,4,14,"['45.4972159, -73.6103642', '46.8259601, -71.2352226', '45.421106, -75.690308', '43.91768, -78.862953']","[235.49741291531294, 162.89704943731655, 451.63301959019554, 378.0156617675559, 678.9130761809865, 301.96998254688003]",368.1543670730412,167.20531915885812,high
SU6BH01408SV7,"Toronto ON, Saint Catharines-Niagara ON, Oshawa ON, Buffalo NY",2015-08-05,14:28:09,7187,2015-03-07,IT,4,14,"['43.6534817, -79.3839347', '43.1579812, -79.2441003', '43.91768, -78.862953', '42.8867166, -78.8783922']","[56.20360770779935, 51.18899630231491, 94.55668154528945, 89.8509843673984, 42.38807558211144, 114.54745724740738]",74.78930045872015,26.30131940046439,high
3H8BFWO6R390H,San Diego CA,2015-08-05,14:35:46,5179,2015-03-03,IT,1,14,"['32.7174209, -117.1627714']",[],0.0,0.0,high
FM9LMZA3R5128,"New York NY, Baltimore MD",2015-08-05,14:40:13,1117,2015-03-09,ES,2,14,"['40.7127281, -74.0060152', '39.2908816, -76.610759']",[272.73605892878385],272.73605892878385,0.0,high
26PVXCKT5VSVK,"Chicago IL, Madison WI, Fort Wayne IN",2015-08-05,14:41:03,8548,2015-03-12,FR,3,14,"['41.8755616, -87.6244212', '43.074761, -89.3837613', '41.0799898, -85.1386015']","[196.65156165101033, 225.634878831619, 415.244320619209]",279.1769203672795,96.93902285178054,high
WJNLA6XP4KVII,"New York NY, Jersey City NJ",2015-08-05,14:56:04,6303,2015-03-01,FR,2,14,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
UN8B7ZWICCN45,"San Antonio TX, Toronto ON",2015-08-05,14:56:16,4,2015-03-18,DE,2,14,"['29.4246002, -98.4951405', '43.6534817, -79.3839347']",[2317.7843942659],2317.7843942659,0.0,low
UGSP4U2MI3OYM,New York NY,2015-08-05,14:59:05,4527,2015-03-24,FR,1,14,"['40.7127281, -74.0060152']",[],0.0,0.0,high
RKNLF48FTE7U8,"Los Angeles CA, Long Beach CA",2015-08-05,15:16:58,10494,2015-03-15,DE,2,15,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
MM81L8PAFLEBA,"Houston TX, Toronto ON",2015-08-05,15:28:32,10858,2015-03-04,ES,2,15,"['29.7589382, -95.3676974', '43.6534817, -79.3839347']",[2094.2172206168743],2094.2172206168743,0.0,low
1F8682OZMCRU8,Phoenix AZ,2015-08-05,15:33:33,8020,2015-03-20,UK,1,15,"['33.4484367, -112.0741417']",[],0.0,0.0,high
YI6A45G618C8J,San Antonio TX,2015-08-05,15:36:57,693,2015-03-22,UK,1,15,"['29.4246002, -98.4951405']",[],0.0,0.0,high
5RB0B1HP080RF,"San Antonio TX, Montreal QC",2015-08-05,15:37:39,7825,2015-03-17,UK,2,15,"['29.4246002, -98.4951405', '45.4972159, -73.6103642']",[2812.894719213653],2812.894719213653,0.0,low
1C82OPLKOCYS7,"Los Angeles CA, Chicago IL",2015-08-05,15:47:40,10301,2015-03-10,ES,2,15,"['34.0536909, -118.2427666', '41.8755616, -87.6244212']",[2809.7929313533255],2809.7929313533255,0.0,low
1B5HIVXMFK5AI,New York NY,2015-08-05,15:50:53,6534,2015-03-29,ES,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
JEZIT2BPVZ53L,New York NY,2015-08-05,15:56:05,3768,2015-03-23,US,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
